URL,Book,Text,hdr1,hdr2,tildeinfo,note,lines,metadata,data,region,stoich,sinistr,subregion,date,other_info_0,other_info_1,other_info_2,clean_text_conservative,clean_text_interpretive
/text/168465?location=941&patt=&bookid=185&offset=623&count=11&bookid=185&location=941,IGBulg I²,423,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 423,NA,NA,2,"1
","Ἐκατόδωρος
Μηνοδώρο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ἐκατόδωρος Μηνοδώρο,Ἐκατόδωρος Μηνοδώρο
/text/168466?location=941&patt=&bookid=185&offset=623&count=11&bookid=185&location=941,IGBulg I²,424,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 424,NA,NA,2,"1
","{ω̣} Ἴων
Εὐφήμο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,ω Ἴων Εὐφήμο,ω Ἴων Εὐφήμο
/text/168467?location=941&patt=&bookid=185&offset=623&count=11&bookid=185&location=941,IGBulg I²,425,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 425,NA,NA,2,"1
","Ἀναξαγόρη
Ἀκεσαίο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ἀναξαγόρη Ἀκεσαίο,Ἀναξαγόρη Ἀκεσαίο
/text/168468?location=941&patt=&bookid=185&offset=623&count=11&bookid=185&location=941,IGBulg I²,426,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 426,NA,NA,2,"1
","Θεμισταγό|ρη
Ἀψινθίο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Θεμισταγόρη Ἀψινθίο,Θεμισταγόρη Ἀψινθίο
/text/168469?location=941&patt=&bookid=185&offset=623&count=11&bookid=185&location=941,IGBulg I²,427,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 427,NA,NA,2,"1
","Φανίχη
Πολυάρχο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Φανίχη Πολυάρχο,Φανίχη Πολυάρχο
/text/168470?location=941&patt=&bookid=185&offset=623&count=11&bookid=185&location=941,IGBulg I²,428,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 428,NA,NA,2,"1
","Ἐλεοσίνι[ος] {²⁷Ἐλεοσινί[η]}²⁷
Διονυσομάν̣[δρο].",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ἐλεοσίνι Διονυσομάν,Ἐλεοσίνιος Ἐλεοσινίη Διονυσομάνδρο
/text/168471?location=941&patt=&bookid=185&offset=623&count=11&bookid=185&location=941,IGBulg I²,429,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 429,NA,NA,4,"1


","Πάρμις
Μεγακλέος.
Εὀκλείδης
Μεγακλέος.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Πάρμις Μεγακλέος Εὀκλείδης Μεγακλέος,Πάρμις Μεγακλέος Εὀκλείδης Μεγακλέος
/text/168472?location=941&patt=&bookid=185&offset=623&count=11&bookid=185&location=941,IGBulg I²,430,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 430,NA,NA,3,"1

","Παιβινη.
Αὔγη.
Ἐρμαῖος.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Παιβινη Αὔγη Ἐρμαῖος,Παιβινη Αὔγη Ἐρμαῖος
/text/168473?location=941&patt=&bookid=185&offset=623&count=11&bookid=185&location=941,IGBulg I²,431,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 431,NA,NA,3,"1

","Ἐλευσὶς
Ἀνθεστη-
ρίο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ἐλευσὶς Ἀνθεστηρίο,Ἐλευσὶς Ἀνθεστηρίο
/text/168474?location=941&patt=&bookid=185&offset=623&count=11&bookid=185&location=941,IGBulg I²,432,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 432,NA,NA,2,"1
","Ἀπατόριος
Λύδο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ἀπατόριος Λύδο,Ἀπατόριος Λύδο
/text/168475?location=941&patt=&bookid=185&offset=623&count=11&bookid=185&location=941,IGBulg I²,433,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 433,NA,NA,2,"1
","Ποσίδειος
Ἀμπελόργο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ποσίδειος Ἀμπελόργο,Ποσίδειος Ἀμπελόργο
/text/168476?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,433(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 433(2),NA,NA,2,"1
","Ἀπολλᾶς
Ἠφαιστίο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,SEG 24.893,NA,NA,Ἀπολλᾶς Ἠφαιστίο,Ἀπολλᾶς Ἠφαιστίο
/text/168477?location=941&patt=&bookid=185&offset=635&count=14&bookid=185&location=941,IGBulg I²,434,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 434,NA,NA,2,"1
","Πάπων
Ἀπατορίο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Πάπων Ἀπατορίο,Πάπων Ἀπατορίο
/text/168478?location=941&patt=&bookid=185&offset=635&count=14&bookid=185&location=941,IGBulg I²,435,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 435,NA,NA,2,"1
","Μεγιστῆς
Ἀλκάνδρο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Μεγιστῆς Ἀλκάνδρο,Μεγιστῆς Ἀλκάνδρο
/text/168479?location=941&patt=&bookid=185&offset=635&count=14&bookid=185&location=941,IGBulg I²,436,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 436,NA,NA,2,"1
","Ἀριστόμαχος
Ἐκαταίο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ἀριστόμαχος Ἐκαταίο,Ἀριστόμαχος Ἐκαταίο
/text/168480?location=941&patt=&bookid=185&offset=635&count=14&bookid=185&location=941,IGBulg I²,437,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 437,NA,NA,2,"1
","Παιδάρχη
Πάρμιος.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Παιδάρχη Πάρμιος,Παιδάρχη Πάρμιος
/text/168481?location=941&patt=&bookid=185&offset=635&count=14&bookid=185&location=941,IGBulg I²,438,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 438,NA,NA,2,"1
","Ἀπολλωνὶς
Δισκοτος.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ἀπολλωνὶς Δισκοτος,Ἀπολλωνὶς Δισκοτος
/text/168482?location=941&patt=&bookid=185&offset=635&count=14&bookid=185&location=941,IGBulg I²,439,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 439,NA,NA,2,"1
","Πάρμις
Νοσσίω.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Πάρμις Νοσσίω,Πάρμις Νοσσίω
/text/168483?location=941&patt=&bookid=185&offset=635&count=14&bookid=185&location=941,IGBulg I²,440,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 440,NA,NA,3,"1

","Δισκορίδη {²⁶Διοσκορίδη}²⁶
Βασστακιλ-
εω {²⁶Βαστακιλεω}²⁶.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Δισκορίδη Βασστακιλεω,Δισκορίδη Βαστακιλεω
/text/168484?location=941&patt=&bookid=185&offset=635&count=14&bookid=185&location=941,IGBulg I²,441,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 441,NA,NA,4,"1


","Σιληνὸς
Σαμαντος.
Ἀνθεστηρὶς
Ἐκαταίο γυνή.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Σιληνὸς Σαμαντος Ἀνθεστηρὶς Ἐκαταίο γυνή,Σιληνὸς Σαμαντος Ἀνθεστηρὶς Ἐκαταίο γυνή
/text/168485?location=941&patt=&bookid=185&offset=635&count=14&bookid=185&location=941,IGBulg I²,442,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 442,NA,NA,3,"1

","Κωλώτης
Λεωδάμαν-
τος.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Κωλώτης Λεωδάμαντος,Κωλώτης Λεωδάμαντος
/text/168486?location=941&patt=&bookid=185&offset=635&count=14&bookid=185&location=941,IGBulg I²,443,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 443,NA,NA,2,"1
","Ἀμφίλοχος
Εὐ̣[γ]ν̣ώτο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ἀμφίλοχος Εὐνώτο,Ἀμφίλοχος Εὐγνώτο
/text/168487?location=941&patt=&bookid=185&offset=635&count=14&bookid=185&location=941,IGBulg I²,444,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 444,NA,NA,2,"1
","Ξένων
Ἐλώνο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ξένων Ἐλώνο,Ξένων Ἐλώνο
/text/168488?location=941&patt=&bookid=185&offset=635&count=14&bookid=185&location=941,IGBulg I²,445,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 445,NA,NA,2,"1
","Θέστωρ
Ἀρτεμιδώρο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Θέστωρ Ἀρτεμιδώρο,Θέστωρ Ἀρτεμιδώρο
/text/168489?location=941&patt=&bookid=185&offset=635&count=14&bookid=185&location=941,IGBulg I²,446,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 446,NA,NA,2,"1
","[Ἐκ]αταῖος
[Διο]μήδεος.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,αταῖος μήδεος,Ἐκαταῖος Διομήδεος
/text/168490?location=941&patt=&bookid=185&offset=635&count=14&bookid=185&location=941,IGBulg I²,447,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 447,NA,NA,2,"1
","Δημήτριος
Ἐκατωνύμο.",Apollonia (Sozopol),NA,NA,5th c. BC?,5th c. BC?,NA,NA,NA,Δημήτριος Ἐκατωνύμο,Δημήτριος Ἐκατωνύμο
/text/168491?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,447(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 447(2),NA,NA,2,"1
","Πληιστίδης
Ἐκαταίο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,SEG 24.891,NA,NA,Πληιστίδης Ἐκαταίο,Πληιστίδης Ἐκαταίο
/text/168492?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,448,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 448,NA,NA,3,"1

","Ἀπολλωνὶς
Δημείο
γυνή.",Apollonia (Sozopol),NA,NA,late 5th c. BC?,late 5th c. BC?,NA,NA,NA,Ἀπολλωνὶς Δημείο γυνή,Ἀπολλωνὶς Δημείο γυνή
/text/168493?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,448(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 448(2),NA,NA,2,"1
","Ἐπικ[․4-5․]
Δήμων̣[ος].",Apollonia (Sozopol),NA,NA,4th c. BC?,4th c. BC?,SEG 24.892,cf. SEG 52.660 (current loc.),NA,Ἐπικ Δήμων,Ἐπικ Δήμωνος
/text/168494?location=941&patt=&bookid=185&offset=652&count=10&bookid=185&location=941,IGBulg I²,449,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 449,NA,NA,3,"1

","Ἠγοῦς
Κρεσφόντ-
ε̣υς̣.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ἠγοῦς Κρεσφόντευς,Ἠγοῦς Κρεσφόντευς
/text/168495?location=941&patt=&bookid=185&offset=652&count=10&bookid=185&location=941,IGBulg I²,450,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 450,NA,NA,2,"1
","Τίβειος
Ἀγλάρχου.",Apollonia (Sozopol),NA,NA,4th c. BC,4th c. BC,NA,NA,NA,Τίβειος Ἀγλάρχου,Τίβειος Ἀγλάρχου
/text/168496?location=941&patt=&bookid=185&offset=652&count=10&bookid=185&location=941,IGBulg I²,451,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 451,NA,NA,3,"1

","Λαμπιτὼ
Ἀπολλωνίδου.
Σιμ vacat",Apollonia (Sozopol),NA,NA,4th c. BC,4th c. BC,NA,NA,NA,Λαμπιτὼ Ἀπολλωνίδου Σιμ,Λαμπιτὼ Ἀπολλωνίδου Σιμ
/text/168497?location=941&patt=&bookid=185&offset=652&count=10&bookid=185&location=941,IGBulg I²,452,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 452,NA,NA,2,"1
","Ζώπυρος
Ἠγησαγόρου.",Apollonia (Sozopol),NA,NA,4th c. BC,4th c. BC,NA,NA,NA,Ζώπυρος Ἠγησαγόρου,Ζώπυρος Ἠγησαγόρου
/text/168498?location=941&patt=&bookid=185&offset=652&count=10&bookid=185&location=941,IGBulg I²,453,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 453,NA,NA,2,"1
","Τιμήσιο[ς]
․ονύμο[․]",Apollonia (Sozopol),NA,NA,4th c. BC,4th c. BC,NA,NA,NA,Τιμήσιο ονύμο,Τιμήσιος ονύμο
/text/168499?location=941&patt=&bookid=185&offset=652&count=10&bookid=185&location=941,IGBulg I²,454,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 454,NA,NA,3,"1

","[— — — —]Η̣
[—]ΟΡΙ[—]ΙΣ
[—]ΟΔΡΟΜΟΥ",Apollonia (Sozopol),NA,NA,4th c. BC,4th c. BC,NA,NA,NA,Η ΟΡΙΙΣ ΟΔΡΟΜΟΥ,Η ΟΡΙΙΣ ΟΔΡΟΜΟΥ
/text/168500?location=941&patt=&bookid=185&offset=652&count=10&bookid=185&location=941,IGBulg I²,455,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 455,NA,NA,5,"1



5","[Ἀ]ν̣τήνω̣ρ̣
[Ἀρ]ιστομήδους.
[Δη]μῶναξ
[Ἀ]ν̣τήνορος.
[— — —]#⁷ΙΝΑ",Apollonia (Sozopol),NA,NA,4th c. BC,4th c. BC,NA,NA,NA,ντήνωρ ιστομήδους μῶναξ ντήνορος ΙΝΑ,Ἀντήνωρ Ἀριστομήδους Δημῶναξ Ἀντήνορος ΙΝΑ
/text/168501?location=941&patt=&bookid=185&offset=652&count=10&bookid=185&location=941,IGBulg I²,456,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 456,NA,NA,2,"1
","Πλεισ[τ— — —]
Ἀπολλοδ[ώρου] {²⁷Ἀπολλοδ[ότου]}²⁷.",Apollonia (Sozopol),NA,NA,4th c. BC,4th c. BC,cf. SEG 52.660 (current loc.),NA,NA,Πλεισ Ἀπολλοδ,Πλειστ Ἀπολλοδότου
/text/168502?location=941&patt=&bookid=185&offset=652&count=10&bookid=185&location=941,IGBulg I²,457,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 457,NA,NA,2,"1
","Γανύων
Θαρσαγόρεω.",Apollonia (Sozopol),NA,NA,4th c. BC,4th c. BC,SEG 3.558,NA,NA,Γανύων Θαρσαγόρεω,Γανύων Θαρσαγόρεω
/text/168503?location=941&patt=&bookid=185&offset=652&count=10&bookid=185&location=941,IGBulg I²,458,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 458,NA,NA,6,"1



5
","Κύρσας Πολυάνα-
κτος.
὘βρεῒς Ξέρξου,
Κύρσα γυνή.
Κύρσας Πολυάνακτ-
ος.",Apollonia (Sozopol),NA,NA,4th/3rd c. BC,4th/3rd c. BC,NA,NA,NA,Κύρσας Πολυάνακτος ὘βρεῒς Ξέρξου Κύρσα γυνή Κύρσας Πολυάνακτος,Κύρσας Πολυάνακτος ὘βρεῒς Ξέρξου Κύρσα γυνή Κύρσας Πολυάνακτος
/text/168504?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,458(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 458(2),NA,NA,5,"1



5","Νικοῦς Δημοφῶντος,
Εὐμόλπου γυνή.
Καλλιάνασσα
Εὐκλέωνος,
Δημοφῶντος γυνή.",Apollonia (Sozopol),NA,NA,4th/3rd c. BC,4th/3rd c. BC,SEG 24.896,NA,NA,Νικοῦς Δημοφῶντος Εὐμόλπου γυνή Καλλιάνασσα Εὐκλέωνος Δημοφῶντος γυνή,Νικοῦς Δημοφῶντος Εὐμόλπου γυνή Καλλιάνασσα Εὐκλέωνος Δημοφῶντος γυνή
/text/168505?location=941&patt=&bookid=185&offset=663&count=5&bookid=185&location=941,IGBulg I²,459,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 459,NA,NA,7,"1



5

","Κρινομένης
Οἰνοπί<δ>εω.
Δήμη
Ἀριστοκλείους
Ἀμφιπολῖτις,
Κρινομένους
γυνή.",Apollonia (Sozopol),NA,NA,3rd c. BC,3rd c. BC,NA,NA,NA,Κρινομένης Οἰνοπίεω Δήμη Ἀριστοκλείους Ἀμφιπολῖτις Κρινομένους γυνή,Κρινομένης Οἰνοπίδεω Δήμη Ἀριστοκλείους Ἀμφιπολῖτις Κρινομένους γυνή
/text/168506?location=941&patt=&bookid=185&offset=663&count=5&bookid=185&location=941,IGBulg I²,460,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 460,NA,NA,2,"1
","Λ̣εω[— — —]
Ἀρξ[— — —]",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Λεω Ἀρξ,Λεω Ἀρξ
/text/168507?location=941&patt=&bookid=185&offset=663&count=5&bookid=185&location=941,IGBulg I²,461,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 461,NA,NA,2,"1
","Ἰων[— — —]
Γ̣ο[— — —]",Apollonia (Sozopol),NA,NA,4th/3rd c. BC?,4th/3rd c. BC?,NA,NA,NA,Ἰων Γο,Ἰων Γο
/text/168508?location=941&patt=&bookid=185&offset=663&count=5&bookid=185&location=941,IGBulg I²,462,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 462,NA,NA,1,1,Μ̣ενέφι[λος] {²⁷Μ̣ενεφί[λου]}²⁷,Apollonia (Sozopol),NA,NA,NA,NA,NA,NA,NA,Μενέφι,Μενέφιλος Μενεφίλου
/text/168509?location=941&patt=&bookid=185&offset=663&count=5&bookid=185&location=941,IGBulg I²,463,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 463,NA,NA,2,"1
","Λυσ[ίμ]αχος
[— — — — —]",Apollonia (Sozopol),NA,NA,4th c. BC,4th c. BC,NA,NA,NA,Λυσαχος,Λυσίμαχος
/text/168510?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,463(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 463(2),NA,NA,3,"epistyle.1

","Μένων Κρατίππου, Ὀρσίλεως Δημούχου, Στράτων Μην̣[— — — —],
Ἀρπαλεὺς Ζωπύρου, Ἀντιμένης Μήτρωνος, Ἀθήναιος Νεά[νθου],
Ζώπυρος Θα̣․․․ Ε̣ὐ̣μαρίδηι ἥρωι πολεμαρχ[ήσ]αντες.",Apollonia (Sozopol),NA,NA,4th c. BC,4th c. BC,cf. IGBulg V 5144,NA,NA,Μένων Κρατίππου Ὀρσίλεως Δημούχου Στράτων Μην Ἀρπαλεὺς Ζωπύρου Ἀντιμένης Μήτρωνος Ἀθήναιος Νεά Ζώπυρος Θα Εὐμαρίδηι ἥρωι πολεμαρχαντες,Μένων Κρατίππου Ὀρσίλεως Δημούχου Στράτων Μην Ἀρπαλεὺς Ζωπύρου Ἀντιμένης Μήτρωνος Ἀθήναιος Νεάνθου Ζώπυρος Θα Εὐμαρίδηι ἥρωι πολεμαρχήσαντες
